,x3,y3,z3,IncomeGroup
44,7.911648053,25.21099113,9.119095477,3
45,-54.44425467,-2.434983152,12.03353781,2
46,171.0293042,11.3350226,45.08436825,1
47,-154.5393887,4.986043637,11.63034691,4
48,-24.88150276,0.357353251,-2.08302026,4
49,158.1423257,-6.816652157,9.195662823,1
50,-197.8758882,-6.914713445,4.028822304,4
51,111.5979669,37.71821904,-14.86979526,3
52,-173.6664275,-2.905781896,11.27521211,4
53,131.2785278,30.60526948,-4.491683938,3
54,-179.4601061,1.986105572,-1.991801028,4
55,0.917222247,-57.81954662,-0.778930556,2
56,83.21102997,-8.577071011,41.42607279,2
57,89.97900237,-41.32863532,29.15003208,1
58,93.27239544,-3.552482207,18.57516839,1
59,52.12989532,-33.42871984,4.497815648,1
60,-1.08E-15,6.18E-17,3.46E-17,3
61,-15.04729102,9.603134946,-13.49228702,4
62,-9.781057529,-4.035058991,-0.532800474,2
63,136.4210884,-17.52660932,2.084270957,3
64,-199.9511876,2.015583421,3.098032641,4
65,72.88290126,-8.037733245,19.29138055,2
66,-87.05293226,-12.15164477,-12.26113612,3
67,182.9100577,16.46739417,-9.70385491,1
68,-91.50249304,-10.88775824,-2.092734,4
69,-42.84159247,31.08141883,-1.829073583,2
70,-76.55783412,3.831413564,-3.639029877,2
71,-136.2210548,-3.90641781,1.959933186,4
72,90.93596051,-17.34623706,10.19627136,3
73,164.3361593,20.06272241,9.828125383,3
74,-119.9644589,-17.27669432,-11.47710036,4
75,-1.08E-15,6.18E-17,3.46E-17,4
76,-151.0110813,7.499672653,1.85379019,4
77,113.3579294,12.00169395,-6.932420274,3
78,66.16232579,15.17851949,36.11288165,2
79,-184.5092835,3.162530874,-4.788679336,4
80,22.73009647,-41.36446624,7.511337624,3
81,111.0684529,21.15107082,30.6154079,2
82,115.0260691,-47.37912273,-24.43400949,2
83,67.50541033,14.28543332,-0.733043642,2
84,-154.4792598,4.128809304,8.617894705,4
85,-14.52282478,-24.49176182,-16.53923676,4
86,83.09197651,-20.99416361,-11.33780846,2
87,60.17987038,32.05367835,9.538492111,3
88,103.1368552,8.859455809,10.57361561,1
89,142.3302888,5.926805299,33.47841716,3
90,3.907138945,-19.85777014,38.45680731,2
91,154.2579523,-2.199273045,-3.624095118,2
92,-44.51485834,15.72255542,0.398200579,4
93,-170.7869093,8.437036368,4.285314936,4
94,1.58338803,-14.98496051,-7.891135222,4
95,-66.55333724,4.934473642,8.578359638,2
96,130.3383878,-6.687542078,-20.4795751,2
97,17.31021901,-22.64728346,-41.41797326,1
98,71.48452808,-2.432074587,-5.736488425,3
99,-73.95553244,6.268008445,11.33091832,3
100,65.35027892,-13.24989529,20.05872412,3
101,-1.08E-15,6.18E-17,3.46E-17,1
102,-92.00138522,10.09100277,4.619919212,4
103,126.7327553,-11.5963142,14.97880536,2
104,98.34920945,-3.54649879,-31.36972509,3
105,148.3637445,28.76754145,-21.4923572,2
106,-1.08E-15,6.18E-17,3.46E-17,1
107,117.1206678,-26.41156974,13.29509597,2
108,-8.781618221,3.922508796,-45.32380817,3
109,-12.39827463,-12.53658909,34.64154887,1
110,-133.354695,1.697658957,1.971378731,3
111,29.98165906,-65.4204037,-12.24004229,3
112,24.53640443,-12.27363338,22.72654174,1
113,106.273119,23.04402978,14.24741681,2
114,-1.08E-15,6.18E-17,3.46E-17,2
115,-194.6824598,-1.198017456,4.684137441,4
116,-154.4119339,2.45036928,-1.570180514,4
117,182.7036915,-18.89736754,-5.272982513,1
118,-123.7980695,-17.16660879,2.040385401,4
119,-26.5855722,-37.49144536,-5.288531457,4
120,-16.47529166,-25.48591271,6.382072443,2
121,-39.67477129,5.657122222,-16.30700917,3
122,-44.08836804,-2.184239995,-4.08873694,3
123,-61.65992747,0.027044128,5.073124965,2
124,122.1081328,35.57643034,-17.93346589,2
125,-128.0078976,11.15918481,4.326377673,4
126,-135.6614677,4.600266552,2.177249029,4
127,88.21807384,-25.35748196,-22.59521747,3
128,-110.3068168,0.958391689,-29.71137577,4
129,-54.4736624,33.1744304,-6.339859998,3
130,58.85736013,26.70546538,-4.163164519,3
131,151.8316363,9.603755467,-11.66921293,1
132,-97.89146609,10.0608586,-1.868824033,4
133,169.8301667,-20.83475165,-3.3771815,2
134,82.73233047,-31.96167057,34.37601534,1
135,-202.9359809,1.161914597,0.456568952,4
136,110.8665088,11.82927764,-14.18644892,2
137,167.7265724,-16.22758461,-7.358265565,1
138,53.37970729,13.00923904,-10.33883169,2
139,-1.08E-15,6.18E-17,3.46E-17,1
140,-7.818691257,6.398955972,-1.875193666,3
141,89.79834229,-9.137061782,-26.75552916,2
142,-65.85080502,-9.305097622,-16.56329626,4
143,-110.4172755,-4.736188731,9.411418891,4
144,-174.0255729,-0.875228348,-16.53796229,4
145,53.40068904,12.43534089,-6.111753703,2
146,183.614296,6.825983209,-3.702377512,1
147,61.0953357,3.529677873,65.30861738,1
148,-96.28309281,5.246623425,5.452507771,3
149,140.1439818,-39.33278922,-4.032840025,2
150,-1.08E-15,6.18E-17,3.46E-17,3
151,-1.08E-15,6.18E-17,3.46E-17,2
152,-1.08E-15,6.18E-17,3.46E-17,4
153,-90.42531302,-1.374154773,-23.92438627,2
154,-133.9034151,1.918009817,-0.979711317,3
155,-158.2738169,6.991788737,1.918316506,4
156,40.50737832,31.51117279,36.58522099,1
157,-1.08E-15,6.18E-17,3.46E-17,1
158,-22.6971544,11.53778448,-12.1600509,2
159,-54.92201384,-29.48480046,4.884480866,4
160,-185.2917682,2.115255025,-7.796742843,4
161,98.74866365,11.80884283,-17.49608752,2
162,91.35311396,44.57656009,-8.428504761,3
163,-57.04955735,30.91585013,6.843314136,2
164,-26.75607972,35.05955476,32.04163149,2
165,-152.5369786,5.403710077,0.379179977,3
166,-1.08E-15,6.18E-17,3.46E-17,2
167,71.9545973,34.99516655,-2.731716167,1
