,x2,y2,z2,IncomeGroup
50,174.9108876,2.577803863,-11.70334742,4
51,-159.0573112,12.30896638,6.647217943,3
52,167.4889665,-9.678960189,5.228227772,4
53,-101.8707319,-18.84965548,-29.06798747,3
54,184.0302276,6.318268049,7.684608817,4
55,-43.88782386,3.186556022,-19.24105841,2
56,-77.43097762,-14.44237604,-54.8679751,2
57,-44.29395719,-25.14589069,-22.31366167,1
58,-80.43727294,-15.11922985,-6.594928444,1
59,-165.6767451,35.68903534,30.30058794,1
60,-1.13E-15,-6.45E-17,-1.42E-16,3
61,49.95239663,-6.341715033,-9.624973468,4
62,-27.56766397,-69.63382767,0.028582754,2
63,-151.6561754,-3.762164493,-10.81201783,3
64,172.4889824,15.4509653,-5.939936377,4
65,3.208445505,-34.15744249,26.84445074,2
66,3.938146978,18.07776363,-11.80611216,3
67,-60.41764452,61.30337684,11.2283194,1
68,53.86355937,-26.26190525,-18.66015459,4
69,2.773898746,-5.682966389,4.633935177,2
70,78.22870667,6.702148365,-3.536101408,2
71,176.3036457,9.506799116,17.45252987,4
72,-50.50547168,-30.83217219,-0.010224212,3
73,-175.7139613,-5.527476353,-12.29448091,3
74,82.07328776,9.371602254,-39.87070031,4
75,116.029935,-0.413800217,-11.4689453,4
76,146.5812543,-8.884027986,-2.927606777,4
77,-80.57316509,40.39829331,-4.936675904,3
78,-13.76264726,26.48195104,18.01547665,2
79,186.3009735,3.464206672,-0.712252185,4
80,26.96092961,43.68856532,1.513905672,3
81,-57.70871912,30.88086147,-1.206171577,2
82,-47.01312307,51.76522843,7.556728524,2
83,-113.1222135,-25.4976542,-32.76830481,2
84,147.2528849,13.44132376,2.661819578,4
85,101.0320792,1.019686426,-12.18002811,4
86,-97.78296019,6.226618388,30.13442649,2
87,106.9580953,-31.93960576,-3.152962405,3
88,-115.0888095,-21.04181519,-3.563356191,1
89,-127.7584163,-20.81976917,-12.48155733,3
90,-152.1816944,9.990124534,15.63555775,2
91,-1.13E-15,-6.45E-17,-1.42E-16,2
92,84.29966798,6.877406567,17.3202304,4
93,185.5929277,3.289016834,11.46130948,4
94,103.8370925,24.8425972,1.688525035,4
95,-1.13E-15,-6.45E-17,-1.42E-16,2
96,-67.62533648,27.29329832,22.87539224,2
97,-31.74757243,45.64822045,-25.49981512,1
98,-107.8622222,-6.733169516,-26.35252633,3
99,65.30881053,-19.23310298,-6.58313058,3
100,9.302058981,4.523010945,-35.10353577,3
101,-150.3244346,-20.4811717,-7.336326299,1
102,16.54915193,18.51501671,-45.64020242,4
103,-136.7583587,-19.55200666,45.82211157,2
104,-94.82175583,6.314159423,-37.71731131,3
105,-150.1455574,16.53407484,-6.659765336,2
106,-138.7706296,44.34651845,-2.601791482,1
107,-1.13E-15,-6.45E-17,-1.42E-16,2
108,-16.49630654,59.4387518,-28.52496564,3
109,-1.13E-15,-6.45E-17,-1.42E-16,1
110,125.9117827,21.96803423,5.456020233,3
111,-187.1177862,-0.757620078,-5.47717184,3
112,-71.64586599,-5.919327586,26.36489143,1
113,-52.23676891,22.88685604,-0.135142584,2
114,-70.14801638,-8.135488524,7.867771923,2
115,195.4490947,-0.453999123,1.290232749,4
116,181.1546938,-8.434665605,-2.277935031,4
117,-167.5410578,-8.196231689,-6.32009835,1
118,150.0594719,0.743237992,6.736222657,4
119,2.016384055,-80.66873462,4.529867486,4
120,-80.64209519,42.72994842,21.43088,2
121,61.99706692,-15.86928112,1.852200355,3
122,17.88416632,-17.91905612,-18.43714774,3
123,86.46552342,26.42484797,19.49967216,2
124,-114.5352951,-3.22492484,39.20558119,2
125,126.6654029,-10.35682205,30.37968208,4
126,106.9517985,-17.32338093,-10.24656337,4
127,1.002374664,5.355587287,10.06481191,3
128,43.8975792,-9.13312001,48.46658521,4
129,22.6052368,38.21440907,19.88144053,3
130,-44.06160393,-3.773766564,8.857457562,3
131,-167.24889,69.92254184,14.88197868,1
132,88.77122718,-33.14584766,-13.98855919,4
133,-161.939471,-28.13579674,19.69163859,2
134,32.68007742,-21.66114487,-4.605835925,1
135,196.813794,12.00797286,-2.719151511,4
136,-133.0517235,-29.12785386,-2.508981102,2
137,-176.9749596,3.737266304,-17.66546366,1
138,-14.66073464,-74.40996882,-5.178387863,2
139,-208.3625697,-5.561080047,-5.235640556,1
140,-27.50962289,84.9452223,-12.12272692,3
141,-1.13E-15,-6.45E-17,-1.42E-16,2
142,97.79671166,-13.17109209,5.134986776,4
143,35.57090818,4.293961264,-40.93161691,4
144,196.3125509,10.44002523,1.020321602,4
145,-2.456361072,6.922602281,8.878488135,2
146,-87.98533092,15.03300493,12.04393293,1
147,-52.85431997,-16.62104865,-32.72657375,1
148,107.2364957,14.14564174,-3.558839503,3
149,-133.5587007,-12.84998401,30.36521304,2
150,-86.55057007,-45.34775537,30.79876005,3
151,-1.13E-15,-6.45E-17,-1.42E-16,2
152,-1.13E-15,-6.45E-17,-1.42E-16,4
153,18.90787848,42.11023746,34.10313379,2
154,96.63766789,-4.400267334,12.47457775,3
155,154.9812679,18.43100695,-0.034679831,4
156,-48.82828229,2.104463296,15.99074734,1
157,13.15766263,2.746288314,12.12359312,1
158,-59.98540398,19.13305122,-1.194994009,2
159,1.185162223,-0.750302313,-45.5958507,4
160,170.2398788,-14.68816218,-6.426660668,4
161,5.47148381,-10.5399988,31.46775433,2
162,-30.27123417,45.46453349,-1.106196924,3
163,50.81437933,8.155394519,-14.90387975,2
164,-47.43258413,-56.92407187,-1.979529639,2
165,123.14459,13.50906325,-20.38986284,3
166,-145.530884,-1.218178271,-5.688717547,2
167,-1.13E-15,-6.45E-17,-1.42E-16,1
