,x,y,z
66,-25.735190591095016,12.196340599322985,-6.958117132286187
67,118.30598467514567,-11.16706127739153,-5.850811997266564
68,-101.9312352653812,2.0578518551307297,-9.637600899022587
69,-79.71909241080567,-8.85897725516607,7.227255721447506
70,-90.84861114150003,-4.104294959064221,7.756783085783244
71,-170.81570074051368,5.992770812834754,-0.7242452031988093
72,20.87891306296715,-38.26233140264391,-28.644591190013916
73,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
74,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
75,-107.16597553216076,-2.473799561407638,11.488637872323816
76,-139.66004771811183,-1.2600098679463498,5.91199048604246
77,101.80622670587931,-7.97827391779691,-24.191584924121422
78,-60.56349265734994,-16.728333755527625,10.35928954733758
79,-184.1019119108394,4.026547674854635,0.5887283143514657
80,142.4332851827088,11.929674004182955,15.001004667409324
81,22.036843266130763,-2.8046426964392506,11.17521805028277
82,76.52476734058902,-1.4222507148746895,8.919127971313651
83,27.863072140472806,14.331877066143063,7.4073348801931145
84,-134.1532087998397,-3.0615191142245264,2.829556107011013
85,-72.21048110976278,25.615209385510997,3.0250069577544973
86,107.05578148569272,5.232945092992228,-5.1067042382652055
87,67.68310425612242,-15.69383513092719,13.504249018169856
88,76.92930536658179,-48.554490643453505,-22.618293808745655
89,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
90,55.53105624878717,-6.803247235634256,15.950349432478886
91,81.13008462585204,-5.700681044919699,-34.49804620034291
92,-37.620069073165894,9.749395234667979,-5.809025569029726
93,-133.43028876459323,1.5663261341466777,-19.337926596252792
94,-81.6983857984546,12.671804838349146,14.75151611554575
95,59.02320757202423,-16.84841282985496,-21.93742182633961
96,88.33815902718611,6.299559886202553,20.957344519286497
97,104.90183015579561,-7.7160032972921,-22.044395494067178
98,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
99,-54.492200560095526,5.251720254748566,5.88007098938462
100,48.56078294391565,-7.613930077311733,25.200537366866246
101,91.31775731345466,25.658113431151197,8.075732706222375
102,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
103,178.24066272920993,-9.374947492573362,-10.050402482643548
104,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
105,145.83851570870638,-22.909899812872922,5.8196165423151545
106,89.61746385246275,2.2110789702431757,-19.91702496636164
107,-6.157505805513756,10.390056124640306,14.016119357001553
108,128.16855399305163,-23.420693468338065,-7.54764476390862
109,47.24317128167389,6.265495583726841,-9.45013858096158
110,-131.6029697632644,1.1782454808273015,-2.883338399129086
111,124.11387435902724,28.782568801026514,-33.48926317385984
112,156.5286224866021,50.22241415400903,-2.0206427648100314
113,58.574545374890015,-18.642154642889786,3.557138706584821
114,118.03128352912418,-7.218625422023341,14.315531874851658
115,-198.37013584969935,-1.4937707719430107,-1.775409613415365
116,-160.16043021697868,4.807047880573806,-7.462027065205361
117,135.7578907529904,25.45050932964704,24.1608085898243
118,-155.07727825044316,-3.255244853234238,4.021449777798311
119,-59.012722116714684,27.85572097729526,-31.935865580204304
120,-9.646063942453845,-17.94395460606241,4.314463841316607
121,-60.537782362373754,3.5075800372572576,-7.588354847558076
122,-37.96173931902306,-22.740596664825507,-5.234508268776224
123,-18.329457795843087,1.0068690857965688,-1.2584523394390932
124,68.61917334479605,33.32515481472214,17.05379771874291
125,-86.44478247644808,7.7435242568793194,-0.23167416333258747
126,-123.51743505744278,10.04988233408328,-6.525826627089115
127,9.957825224780414,22.360261148395622,1.4895019030047918
128,-73.32515905513579,15.509383437794222,18.259465233110927
129,-60.955266353139685,-16.734678061400405,6.807639849043733
130,70.60967471443448,10.091442384623253,12.340283079369906
131,188.24190813372326,7.65999244572057,-5.259690108809508
132,-83.27285226330717,5.556527435477297,-6.658577030773313
133,-25.90641940897381,5.614541627930591,21.355737938812997
134,67.06934752626692,-17.68742270520577,-2.1251948432449166
135,-199.50824177530507,3.4374474971986686,-0.15520993720834236
136,144.32214030474643,-16.731340275931267,17.692526506934765
137,170.2869237544361,17.133118474494704,3.075436019649655
138,-16.291571134156573,-3.010008458456541,7.369602269004285
139,112.09799401688709,33.02623514579658,-44.500030537678235
140,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
141,-49.269441391205625,-10.94446171447332,40.76254188456198
142,-66.95752666548782,-11.351962191683974,9.285149054129887
143,-100.33843520395442,-0.23349159939794606,-10.402143775391172
144,-191.05752356648395,3.5230079355297437,0.0938432302072758
145,147.19818670879692,7.255204957840132,-25.679957510905574
146,167.79963264309177,8.978522130336309,-6.622589996376697
147,96.87679970971962,-41.89460814883804,10.134888261044129
148,-117.64813485740888,3.344498778377537,-3.1916149274928456
149,173.0681675340461,-14.609508518296893,-6.10120659655878
150,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
151,192.2401636732694,3.111614895136342,-2.3248677775550215
152,-5.162645989762372e-18,-8.085104646080151e-19,-5.750800864476474e-18
153,-28.828471522288986,-46.47656117714267,-15.40206040005391
154,-100.73380647639019,-10.925347696067258,4.3952256756115045
155,-146.9135380292644,5.767491472070379,-0.9650343904019537
156,146.9583975283767,-12.208700486859662,-1.915847313698446
157,33.31931677035399,33.271836530861414,-2.78244637740536
158,10.65762519171577,24.062798134672505,-2.485879467723271
159,20.63139297682231,2.1929908706472254,-5.099217255039411
160,-164.17723540330695,-0.9519267950244991,0.9639651536637623
161,132.9505104928464,12.947221594024402,4.484304506344548
162,-9.39835998419247,-8.471346379552264,-4.452795783186922
163,-58.934898385275545,-11.818140853342758,-3.5962529652247266
164,94.49712263650801,4.416218992390693,-3.2490777423473935
165,-135.71547648084052,-2.7630355311859094,7.391450693781731
166,73.84032400574566,-11.946092811817696,48.68031486692318
167,97.72968896520561,30.99946759433247,42.41323025498245
