x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6
135.7578908,25.45050933,24.16080859,-167.5410578,-8.196231689,-6.32009835,182.7036915,-18.89736754,-5.272982513,67.45887568,27.97074222,3.85199945,-108.3189642,-25.35344865,12.37788126,82.40524502,2.84891349,-22.7812178
-155.0772783,-3.255244853,4.021449778,150.0594719,0.743237992,6.736222657,-123.7980695,-17.16660879,2.040385401,-152.770811,-27.9679235,14.33331121,110.1578249,2.064842351,28.6259754,-177.6674246,8.199245452,-8.949237927
-59.01272212,27.85572098,-31.93586558,2.016384055,-80.66873462,4.529867486,-26.5855722,-37.49144536,-5.288531457,-46.27033921,-4.783387368,37.24213551,87.03040582,5.118516583,10.34946616,-97.63672692,-12.78236283,-15.83080923
-9.646063942,-17.94395461,4.314463841,-80.64209519,42.72994842,21.43088,-16.47529166,-25.48591271,6.382072443,-9.268298438,-49.9011614,16.61549124,36.18059214,-8.551048733,0.815403416,105.3186148,-25.2714214,17.99478581
-60.53778236,3.507580037,-7.588354848,61.99706692,-15.86928112,1.852200355,-39.67477129,5.657122222,-16.30700917,-88.03134238,1.823787901,2.529450109,106.0579193,0.600664743,-17.03509742,-109.3842842,-6.207745264,8.647280028
-37.96173932,-22.74059666,-5.234508269,17.88416632,-17.91905612,-18.43714774,-44.08836804,-2.184239995,-4.08873694,-13.17779768,15.54453208,11.32495887,29.74916105,5.539790983,-5.843748322,21.25558039,-33.4518866,-23.69966211
-18.3294578,1.006869086,-1.258452339,86.46552342,26.42484797,19.49967216,-61.65992747,0.027044128,5.073124965,-50.89575982,-29.64689087,23.87883641,19.47869361,-11.76946033,-10.19308316,-33.24349318,-23.66518947,39.15723194
68.61917334,33.32515481,17.05379772,-114.5352951,-3.22492484,39.20558119,122.1081328,35.57643034,-17.93346589,119.3780105,-21.63804479,-4.662562913,-69.24755536,19.25514771,-9.253125798,168.8247712,22.64692556,7.359918333
-86.44478248,7.743524257,-0.231674163,126.6654029,-10.35682205,30.37968208,-128.0078976,11.15918481,4.326377673,-135.3670973,15.03294285,7.862198314,120.0828948,-2.716518016,-7.479998389,-142.14182,-18.99718309,1.788136568
-123.5174351,10.04988233,-6.525826627,106.9517985,-17.32338093,-10.24656337,-135.6614677,4.600266552,2.177249029,-142.2055298,0.290420515,-2.581004809,113.9713855,-6.858075001,-5.638846257,-154.2558627,-22.77061909,1.716346833
9.957825225,22.36026115,1.489501903,1.002374664,5.355587287,10.06481191,88.21807384,-25.35748196,-22.59521747,1.526288746,18.19460222,3.561930577,-53.63948764,9.867568528,4.271854873,-6.633317544,5.63837152,-28.53424405
-73.32515906,15.50938344,18.25946523,43.8975792,-9.13312001,48.46658521,-110.3068168,0.958391689,-29.71137577,-137.0098036,-0.201703718,14.76035467,137.6217652,9.560804303,-7.405516781,-138.1163083,-19.02059873,12.23452705
-60.95526635,-16.73467806,6.807639849,22.6052368,38.21440907,19.88144053,-54.4736624,33.1744304,-6.339859998,-98.97873385,27.1566179,10.98886455,47.71603802,19.38384578,-10.22887899,-79.62306653,-19.36024418,-10.95944917
70.60967471,10.09144238,12.34028308,-44.06160393,-3.773766564,8.857457562,58.85736013,26.70546538,-4.163164519,30.81055766,33.43274057,-6.562856339,-51.44410382,-27.63260936,44.02491067,-0.10757529,1.520674475,-27.29679298
188.2419081,7.659992446,-5.259690109,-167.24889,69.92254184,14.88197868,151.8316363,9.603755467,-11.66921293,11.96588036,27.61588068,-0.523094935,46.97313724,1.23479474,-14.83064656,-53.13557694,-31.33873287,6.690453761
-83.27285226,5.556527435,-6.658577031,88.77122718,-33.14584766,-13.98855919,-97.89146609,10.0608586,-1.868824033,-78.22071365,4.239353952,-18.03979001,75.81844533,-3.394683858,12.80699363,-65.63545093,1.382090014,8.716503086
-25.90641941,5.614541628,21.35573794,-161.939471,-28.13579674,19.69163859,169.8301667,-20.83475165,-3.3771815,177.3168926,4.537241286,-0.070252835,-70.54078203,-38.76909797,-5.939158837,103.0447092,-16.80809646,24.31490112
67.06934753,-17.68742271,-2.125194843,32.68007742,-21.66114487,-4.605835925,82.73233047,-31.96167057,34.37601534,51.87892369,-48.26924061,35.16583312,-127.6116713,21.71968555,7.612188563,151.6046628,1.636574075,4.680924493
-199.5082418,3.437447497,-0.155209937,196.813794,12.00797286,-2.719151511,-202.9359809,1.161914597,0.456568952,-199.4246821,-5.676330943,1.032568027,202.2900177,4.055344999,-4.370575276,-196.8730846,5.285968251,-3.427341616
144.3221403,-16.73134028,17.69252651,-133.0517235,-29.12785386,-2.508981102,110.8665088,11.82927764,-14.18644892,56.35988209,0.551311867,-51.43379964,-99.23776801,27.06857213,-13.988549,53.63622206,46.97862304,-21.55245009
170.2869238,17.13311847,3.07543602,-176.9749596,3.737266304,-17.66546366,167.7265724,-16.22758461,-7.358265565,-2.11E-15,1.20E-17,-6.20E-17,-185.8923557,7.752775752,-0.875724319,188.6066844,-1.697424185,7.536096343
-16.29157113,-3.010008458,7.369602269,-14.66073464,-74.40996882,-5.178387863,53.37970729,13.00923904,-10.33883169,-35.61298463,-52.69595063,13.49836187,-19.14680109,-37.4782012,-5.797117837,59.4930517,-29.18652394,-8.584025824
112.097994,33.02623515,-44.50003054,-208.3625697,-5.561080047,-5.235640556,-1.08E-15,6.18E-17,3.46E-17,208.1960817,-8.8944402,-3.156814833,-205.0793953,-3.614970334,2.292386617,153.0668032,-31.3739171,33.20567033
-5.16E-18,-8.09E-19,-5.75E-18,-27.50962289,84.9452223,-12.12272692,-7.818691257,6.398955972,-1.875193666,-37.10811163,41.09938484,19.36397312,3.858600514,-8.411484768,12.17028438,-26.50408541,-18.49304641,-4.934672119
-49.26944139,-10.94446171,40.76254188,-1.13E-15,-6.45E-17,-1.42E-16,89.79834229,-9.137061782,-26.75552916,21.68714042,-13.44703943,23.35941963,-127.9842839,2.931421334,4.139173029,27.50194944,40.99786283,3.772520398
-66.95752667,-11.35196219,9.285149054,97.79671166,-13.17109209,5.134986776,-65.85080502,-9.305097622,-16.56329626,-96.68667134,8.289912125,10.50096898,104.1579415,5.614301191,-11.7879402,-64.2923893,7.56583628,26.52225447
-100.3384352,-0.233491599,-10.40214378,35.57090818,4.293961264,-40.93161691,-110.4172755,-4.736188731,9.411418891,-114.8203442,6.416019237,-20.82662204,81.57173886,7.536709027,8.498488303,-113.6457293,14.51801777,-3.294907631
-191.0575236,3.523007936,0.09384323,196.3125509,10.44002523,1.020321602,-174.0255729,-0.875228348,-16.53796229,-195.5570481,4.829784985,6.352915566,207.8727176,-2.260448015,3.25737809,-200.0141565,-3.303328242,0.04185907
147.1981867,7.255204958,-25.67995751,-2.456361072,6.922602281,8.878488135,53.40068904,12.43534089,-6.111753703,187.0222297,-5.541704116,0.127797282,-200.958265,-12.70758638,5.861610756,128.2636116,0.819418439,7.999590992
167.7996326,8.97852213,-6.622589996,-87.98533092,15.03300493,12.04393293,183.614296,6.825983209,-3.702377512,79.22937633,8.020862771,-27.40120811,-159.0911426,11.00837318,-15.09557469,103.8922763,4.682005641,9.874238695
96.87679971,-41.89460815,10.13488826,-52.85431997,-16.62104865,-32.72657375,61.0953357,3.529677873,65.30861738,148.4226756,3.605769205,12.04860534,-38.82418804,-20.01595736,-17.03470177,101.7197156,-6.971804836,-4.924889452
-117.6481349,3.344498778,-3.191614927,107.2364957,14.14564174,-3.558839503,-96.28309281,5.246623425,5.452507771,-123.3751264,4.806249632,-3.48808172,90.44831641,2.959143864,-6.61911628,-128.1978839,-11.44842516,-0.10347647
173.0681675,-14.60950852,-6.101206597,-133.5587007,-12.84998401,30.36521304,140.1439818,-39.33278922,-4.032840025,87.68939583,-17.4944444,20.56634239,-178.1677002,13.78281524,14.42006922,126.2549864,-12.51591963,-26.25627019
-5.16E-18,-8.09E-19,-5.75E-18,-86.55057007,-45.34775537,30.79876005,-1.08E-15,6.18E-17,3.46E-17,153.4708274,-21.43355256,20.51728455,-149.2053689,18.22596036,11.10917044,108.0064366,22.89214332,6.350395614
192.2401637,3.111614895,-2.324867778,-1.13E-15,-6.45E-17,-1.42E-16,-1.08E-15,6.18E-17,3.46E-17,-2.11E-15,1.20E-17,-6.20E-17,3.39E-15,2.38E-16,-6.94E-17,-4.18E-18,-2.09E-18,1.15E-18
-5.16E-18,-8.09E-19,-5.75E-18,-1.13E-15,-6.45E-17,-1.42E-16,-1.08E-15,6.18E-17,3.46E-17,-2.11E-15,1.20E-17,-6.20E-17,-107.2141728,21.66759428,5.214844526,102.0307034,6.37622042,25.31367557
-28.82847152,-46.47656118,-15.4020604,18.90787848,42.11023746,34.10313379,-90.42531302,-1.374154773,-23.92438627,79.49361027,37.41286981,47.17239953,-73.49408655,-19.85263774,53.15701996,61.5582116,-2.387174383,-23.69277081
-100.7338065,-10.9253477,4.395225676,96.63766789,-4.400267334,12.47457775,-133.9034151,1.918009817,-0.979711317,-131.2320537,-0.411609739,-18.79348815,117.7821849,6.350881379,0.198553759,-89.42271099,1.360182824,-7.326170915
-146.913538,5.767491472,-0.96503439,154.9812679,18.43100695,-0.034679831,-158.2738169,6.991788737,1.918316506,-163.6250413,-2.840758176,15.74831521,151.2599721,-11.22952311,8.451812772,-144.4279879,2.509394842,9.091111274
146.9583975,-12.20870049,-1.915847314,-48.82828229,2.104463296,15.99074734,40.50737832,31.51117279,36.58522099,138.5602847,10.99481004,-0.912373389,51.84180818,3.034227982,1.726974299,-4.18E-18,-2.09E-18,1.15E-18
33.31931677,33.27183653,-2.782446377,13.15766263,2.746288314,12.12359312,-1.08E-15,6.18E-17,3.46E-17,-2.11E-15,1.20E-17,-6.20E-17,57.68092777,-4.60201395,0.827487293,57.23417859,-10.52585764,18.40722213
10.65762519,24.06279813,-2.485879468,-59.98540398,19.13305122,-1.194994009,-22.6971544,11.53778448,-12.1600509,-47.55089649,17.60220015,-2.522939495,-8.600637011,-37.5085747,26.99399458,-19.52849723,-23.30492033,-3.492444668
20.63139298,2.192990871,-5.099217255,1.185162223,-0.750302313,-45.5958507,-54.92201384,-29.48480046,4.884480866,37.21339634,17.50664224,-6.588916353,46.85375776,4.76321904,2.342808498,20.72698257,0.782805733,23.36977216
-164.1772354,-0.951926795,0.963965154,170.2398788,-14.68816218,-6.426660668,-185.2917682,2.115255025,-7.796742843,-186.1852397,4.292743298,-15.00469705,187.0733444,-0.294147344,10.08178747,-179.8928864,11.87942435,2.863235133
132.9505105,12.94722159,4.484304506,5.47148381,-10.5399988,31.46775433,98.74866365,11.80884283,-17.49608752,115.557705,64.24134711,-19.37698859,-100.4465055,20.8242866,15.42228709,53.66563439,-0.746207846,-22.09632862
-9.398359984,-8.47134638,-4.452795783,-30.27123417,45.46453349,-1.106196924,91.35311396,44.57656009,-8.428504761,-5.684619733,22.71514072,14.46946792,-104.4187715,-5.157820283,21.55217461,155.0019122,-17.6866757,5.598760771
-58.93489839,-11.81814085,-3.596252965,50.81437933,8.155394519,-14.90387975,-57.04955735,30.91585013,6.843314136,-81.99366623,1.49456818,9.194594484,46.11164106,-8.401523132,-12.03903541,-106.8702801,5.187423181,-0.57564278
94.49712264,4.416218992,-3.249077742,-47.43258413,-56.92407187,-1.979529639,-26.75607972,35.05955476,32.04163149,169.0305351,23.79468564,11.46864248,3.39E-15,2.38E-16,-6.94E-17,145.0818187,25.11270035,13.38294505
-135.7154765,-2.763035531,7.391450694,123.14459,13.50906325,-20.38986284,-152.5369786,5.403710077,0.379179977,-124.6261293,4.523384715,9.771840959,160.5759809,3.586443731,-0.720040568,-125.7231436,-10.66455605,4.801279956
73.84032401,-11.94609281,48.68031487,-145.530884,-1.218178271,-5.688717547,-1.08E-15,6.18E-17,3.46E-17,96.43780927,-8.977840383,-40.91097447,-93.81639719,2.557333996,-2.527566183,74.39472318,-63.15292996,-6.211825033
97.72968897,30.99946759,42.41323025,-1.13E-15,-6.45E-17,-1.42E-16,71.9545973,34.99516655,-2.731716167,132.8426239,30.70303429,-11.53251993,-174.3766526,21.60629868,15.53532805,183.0129053,9.717348785,3.601270456
